394,3615
395,3615
396,3615
397,3615
398,3615
399,3615
400,3615
401,3615
402,3615
403,3615
404,3615
405,3620
406,3620
407,3620
408,3620
409,3625
410,3625
411,3625
412,3625
413,3625
414,3625
415,3625
416,3625
417,3625
418,3625
419,3625
420,3630
421,3632
422,3635
423,3635
424,3635
425,3635
426,3635
427,3635
428,3635
429,3635
430,3635
431,3635
432,3638
433,3640
434,3640
435,3645
436,3645
437,3645
438,3645
439,3645
440,3645
441,3645
442,3645
443,3645
444,3645
445,3650
446,3650
447,3655
448,3655
449,3655
450,3655
451,3655
452,3655
453,3655
454,3655
455,3655
456,3655
457,3660
458,3660
459,3665
460,3665
461,3665
462,3665
463,3665
464,3665
465,3665
466,3665
467,3665
468,3665
469,3665
470,3670
471,3670
472,3675
473,3675
474,3675
475,3675
476,3675
477,3675
478,3675
479,3675
480,3675
481,3680
482,3680
483,3685
484,3685
485,3685
486,3685
487,3685
488,3685
489,3685
490,3685
491,3685
492,3690
493,3690
494,3695
495,3695
496,3695
497,3695
498,3695
499,3695
500,3695
501,3695
502,3695
503,3700
504,3700
505,3705
506,3705
507,3705
508,3705
509,3705
510,3705
511,3705
512,3705
513,3705
514,3710
515,3710
516,3710
517,3715
518,3715
519,3715
520,3715
521,3715
522,3715
523,3715
524,3715
525,3715
526,3720
527,3725
528,3725
529,3725
530,3725
531,3725
532,3725
533,3725
534,3725
535,3730
536,3730
537,3730
538,3730
539,3735
540,3735
541,3735
542,3735
543,3735
544,3735
545,3735
546,3735
547,3740
548,3740
549,3745
550,3745
551,3745
552,3745
553,3745
554,3745
555,3745
556,3745
557,3750
558,3750
559,3750
560,3750
561,3755
562,3755
563,3755
564,3755
565,3755
566,3755
567,3755
568,3755
569,3760
570,3765
571,3765
572,3765
573,3765
574,3765
575,3765
576,3765
577,3765
578,3770
579,3770
580,3770
581,3770
582,3775
583,3775
584,3775
585,3775
586,3775
587,3775
588,3775
589,3780
590,3780
591,3785
592,3785
593,3785
594,3785
595,3785
596,3785
597,3785
598,3790
599,3790
600,3790
601,3795
602,3795
603,3795
604,3795
605,3795
606,3795
607,3800
608,3800
609,3805
610,3805
611,3805
612,3805
613,3805
614,3805
615,3810
616,3810
617,3810
618,3815
619,3815
620,3815
621,3815
622,3815
623,3815
624,3820
625,3825
626,3825
627,3825
628,3825
629,3825
630,3830
631,3830
632,3830
633,3830
634,3835
635,3835
636,3835
637,3835
638,3835
639,3835
640,3840
641,3840
642,3840
643,3845
644,3845
645,3845
646,3845
647,3845
648,3850
649,3850
650,3850
651,3850
652,3850
653,3850
654,3855
655,3855
656,3855
657,3855
658,3855
659,3855
660,3860
661,3860
662,3860
663,3860
664,3865
665,3865
666,3865
667,3865
668,3865
669,3865
670,3865
671,3870
672,3870
673,3870
674,3870
675,3870
676,3870
677,3870
678,3875
679,3875
680,3875
681,3875
682,3875
683,3875
684,3880
685,3880
686,3880
687,3880
688,3880
689,3880
690,3880
691,3885
692,3885
693,3885
694,3885
695,3885
696,3885
697,3890
698,3890
699,3890
700,3890
701,3890
702,3890
703,3895
704,3895
705,3895
706,3895
707,3895
708,3895
709,3900
710,3900
711,3900
712,3900
713,3900
714,3900
715,3905
716,3905
717,3905
718,3905
719,3905
720,3905
721,3910
722,3910
723,3910
724,3910
725,3910
726,3910
727,3915
728,3915
729,3915
730,3915
731,3915
732,3920
733,3920
734,3920
735,3920
736,3920
737,3920
738,3925
739,3925
740,3925
741,3925
742,3925
743,3930
744,3930
745,3930
746,3930
747,3930
748,3935
749,3935
750,3935
751,3935
752,3940
753,3940
754,3940
755,3940
756,3940
757,3945
758,3945
759,3945
760,3945
761,3945
762,3950
763,3950
764,3950
765,3950
766,3950
767,3955
768,3955
769,3955
770,3960
771,3960
772,3960
773,3960
774,3960
775,3960
776,3965
777,3965
778,3965
779,3970
780,3970
781,3970
782,3970
783,3970
784,3975
785,3975
786,3975
787,3975
788,3980
789,3980
790,3980
791,3980
792,3980
793,3980
794,3985
795,3985
796,3985
797,3990
798,3990
799,3990
800,3990
801,3990
802,3995
803,3995
804,4000
805,4000
806,4000
807,4000
808,4000
809,4000
810,4000
811,4005
812,4005
813,4005
814,4010
815,4010
816,4010
817,4010
818,4010
819,4010
820,4010
821,4015
822,4015
823,4015
824,4020
825,4020
826,4020
827,4020
828,4020
829,4025
830,4025
831,4025
832,4024
833,4030
834,4030
835,4030
836,4030
837,4030
838,4030
839,4030
840,4035
841,4035
842,4035
843,4035
844,4040
845,4040
846,4040
847,4040
848,4040
849,4040
850,4040
851,4040
852,4045
853,4045
854,4045
855,4045
856,4045
857,4045
858,4050
859,4050
860,4050
861,4050
862,4050
863,4050
864,4050
865,4050
866,4055
867,4055
868,4055
869,4055
870,4055
871,4055
872,4055
873,4054
874,4060
875,4060
876,4060
877,4060
878,4060
879,4060
880,4060
881,4065
882,4065
883,4065
884,4065
885,4065
886,4065
887,4065
888,4065
889,4065
890,4065
891,4070
892,4070
893,4070
894,4070
895,4070
896,4070
897,4070
898,4070
899,4070
900,4070
901,4070
902,4075
903,4075
904,4075
905,4075
906,4075
907,4075
908,4075
909,4080
910,4080
911,4080
912,4080
913,4080
914,4080
915,4080
916,4080
917,4080
918,4080
919,4080
920,4080
921,4085
922,4085
923,4085
924,4085
925,4085
926,4090
927,4090
928,4090
929,4090
930,4090
931,4090
932,4090
933,4090
934,4090
935,4090
936,4095
937,4095
938,4100
939,4100
940,4100
941,4100
942,4100
943,4100
944,4100
945,4100
946,4105
947,4110
948,4110
949,4110
950,4110
951,4110
952,4110
953,4110
954,4110
955,4115
956,4120
957,4120
958,4120
959,4120
960,4120
961,4120
962,4120
963,4130
964,4130
965,4130
966,4130
967,4130
968,4130
969,4140
970,4140
971,4140
972,4140
973,4145
974,4150
975,4150
976,4150
977,4155
978,4160
979,4160
980,4165
981,4165
982,4175
983,4175
984,4180
985,4180
986,4180
987,4180
988,4180
989,4180
990,4185
991,4185
992,4190
993,4190
994,4190
995,4190
996,4190
997,4195
998,4195
999,4200
